latitude,longitude,elevation,name_local,name_en,wikipedia
-21.7280367,15.5285105,2319.0,Hohenstein,,
58.417394,-154.4507192,2318.0,Mount Denison,,en:Mount Denison
52.789395,91.5421517,2318.0,Большой Борус (пик Пойлова),Bolshoy Borus,
58.3567515,-155.1028778,2317.0,Mount Griggs,,en:Mount Griggs
57.7411582,-127.5963494,2317.0,Mount Albert Dease,,
51.3076468,105.247102,2316.0,Сохор,Sohor,
-5.186458,151.8350288,2316.0,Nakanai Mountains,,
49.7445384,-118.9351764,2315.0,Big White Mountain,,
-67.536483,-68.6723733,2315.0,Mount Gaudry,,en:Mount Gaudry
41.7871633,-1.8397104,2314.3,Moncayo,,en:Moncayo Massif
38.9330331,29.7097385,2312.0,Murat Dağı,,tr:Murat Dağı
49.1657881,-119.2542726,2310.0,Baldy Mountain,,
36.4490866,4.2280401,2308.0,Lalla Khedidja,Lalla Khedidja,fr:Lalla Khedidja
-42.9544231,-71.6607165,2307.0,Cerro Situación,,
36.469351,4.1442894,2305.0,Ras Tamedouine,,
53.0071427,-127.2402208,2304.0,Shark's Teeth Peaks,,
47.5971989,24.6337872,2303.0,Pietrosul Rodnei,,"ro:Vârful Pietrosul Rodnei, Munții Rodnei"
51.0081385,83.7347029,2302.4,Королевский Белок,,
-0.666667,112.683333,2300.0,Bukit Raya,,
-66.6666667,54.15,2300.0,Mount Elkins,,en:Mount Elkins
-45.1079363,-73.1668712,2300.0,Volcán Macá,,
4.5499369,-64.233441,2300.0,Cerro Sarisariñama,,en:Cerro Sarisariñama
52.9517139,134.6575178,2298.0,Город-Макит,,
62.1873109,149.2088712,2292.8,пик Билибина,,ru:Пик Билибина
41.3555394,116.1392887,2292.6,东猴顶,,
65.9250178,-166.2319852,2292.0,,,
43.663586,142.8541052,2290.9,旭岳,Mount Asahi-dake,ja:旭岳
48.1531231,101.8835019,2290.0,,,
62.3198621,9.2678252,2286.0,Snøhetta,,en:Snøhetta
61.9834424,149.3316436,2286.0,Пик Абориге́н,,ru:Абориген (пик)
-21.2031773,16.7119054,2286.0,Omatako Mountain (North),,
20.0706641,99.1416769,2285.0,Doi Pha Hom Pok,Doi Pha Hom Pok,
47.5258912,24.8836005,2279.0,Ineu,,
47.6182422,15.1424508,2277.0,Hochschwab,,de:Hochschwab
71.0819076,-8.1550605,2277.0,Beerenberg,,no:Beerenberg
22.9512683,105.1350327,2276.0,,,
-27.4915539,30.3323853,2275.0,Thabankulu,,
41.1832569,-3.4661937,2274.0,Pico del Lobo,,es:Pico del Lobo
30.9212466,-105.085222,2274.0,Eagle Peak,,
-27.3867,30.0458,2272.8936000000003,Ntshele,,
-25.0825218,30.6499078,2272.0,Mount Anderson,,
42.2425821,-2.9726079,2271.4,Monte San Lorenzo,,
-43.2609327,-71.7470098,2271.0,Cerro Cónico,,
56.9925555,-127.5685859,2268.0,Mount Trygve,,
39.8943654,16.2157523,2267.0,Serra Dolcedorme,,it:Serra Dolcedorme
-22.4708333,-43.0558333,2263.0,Morro da Luva,,
-27.2070623,30.4481771,2260.0,Madlangampisiberg,,
24.7565258,8.1026637,2260.0,,,
35.5183856,56.7256574,2260.0,,,
71.4,-51.9666667,2259.0,Perserajoq,,
20.3408707,36.6691195,2259.0,Mount Oda,,
-44.1024805,-71.6914937,2258.0,Cerro Desnudo,,
-32.1302878,24.0766732,2258.0,Toorberg,,
18.0470562,-76.5789266,2256.0,Blue Mountain Peak,,en:Blue Mountain Peak
-27.4425,29.7575,2255.8248000000003,,,
-20.10145,47.0056,2254.0,Ibity,,
-2.7331938,134.5847355,2251.0,Pegunungan Wondiwoi,Wondiwoi Mountains,
-33.3818473,19.6686771,2249.0,Matroosberg,,
-54.450025,-70.831266,2246.0,Monte Sarmiento,,en:Monte Sarmiento
-8.8782152,120.9557748,2245.0,Inerie,Inerie,
40.5749637,115.8184169,2241.0,大海坨山,Haituo Summit (Big Haituo),
-17.619213,-149.4777101,2241.0,Mont Orohena,,fr:Mont Orohena
24.7168857,5.6443548,2240.0,,,
-20.1436088,46.7697846,2240.0,,,
29.0343742,107.1925977,2238.0,金佛山,Mount Jinfo,en:Mount Jinfo
39.0992494,140.0503497,2236.0,鳥海山,Mt. Chokai,en:Mount Chōkai
32.9118258,-0.4675556,2236.0,Djebel Aïssa,Mount Issa,ar:جبل عيسى
63.7554042,-132.8940368,2235.0,Mount Joy,,
56.4688136,-127.6236418,2233.0,Notchtop Peak,,
61.1295266,141.4999672,2229.0,гора Бургали,,
42.0114393,-2.8784816,2228.2,Pico de Urbión,,
-36.4558303,148.2635105,2228.0,Mount Kosciuszko,,en:Mount Kosciuszko
43.5993485,17.5647274,2228.0,Pločno,,hr:Pločno
63.394289,148.2865574,2227.0,Седая,,
33.656582,111.7998029,2222.5,犄角尖,,
50.508308,134.3273096,2222.0,Улун,Ulun,
43.3177765,96.6883073,2222.0,Дулаан уул,,
50.5743033,134.5939889,2221.0,Баджальский хребет,Mount Oolong (?),
73.0883333,-25.1983333,2220.0,Clare Fjeld,,
53.859022,89.3010789,2217.0,Старая крепость,,
33.7203504,111.6435715,2217.0,老君山,Mount Laojun,zh:老君山 (栾川)
63.2921384,148.2932497,2217.0,пик Черге,,
-33.1077939,-66.2087302,2213.0,Cerro Retama,,
19.7137519,102.338573,2212.0,Phou Pha Banh,,
79.7404264,-91.3961699,2210.0,Outlook Peak,,en:Outlook Peak
43.8660973,-103.5315815,2207.0,Black Elk Peak,,en:Black Elk Peak
61.6857709,150.4458332,2205.0,Большой Мандычан,,
-27.1804897,18.7288647,2202.0,Schroffenstein,,de:Schroffenstein
22.5299009,59.2077469,2200.0,جبل خضر,Jabal Khadar,
70.7833333,-26.6666667,2200.0,HP Milne Land,,
19.3971089,98.8894202,2200.0,ดอยหลวงเชียงดาว,Doi Luang Chiang Dao,
23.5228344,6.8130255,2200.0,,,
20.5083395,41.055908,2200.0,جبل عقب,,
-31.585,26.2033,2196.9984,,,
49.6627292,-125.7469766,2195.0,Golden Hinde,,
43.9235922,-103.7543639,2194.0,Odakota Mountain,,
49.7895132,-125.8283477,2194.0,Elkhorn Mountain,,
66.0389634,-52.2543929,2190.0,Naparutaq,Mount Atter,
33.9050178,54.7089425,2190.0,رشیدکوه,Rashidkuh,
26.7730414,58.1991143,2190.0,,,
26.983333,33.483333,2187.0,جبل شائب البنات,Gebel al Sheyib,ar:جبل شايب البنات
4.6330487,102.234994,2187.0,Gunung Tahan,Mount Tahan,ms:Gunung Tahan
71.1349686,-26.0930807,2185.0,Trio Grand,,
42.3459078,-6.3937408,2183.0,Teleno,,ast:Telenu
34.9555464,-115.5363809,2183.0,Edgar Peak,,
4.6897152,101.2972307,2183.0,Gunung Korbu,,en:Mount Korbu
4.6506423,101.3619524,2181.0,Gunung Yong Belar,,en:Mount Yong Belar
27.3432568,53.8716841,2180.0,گاوبست,,
63.9077984,144.0889117,2179.0,Мрачный,,
61.9149111,9.8512157,2178.0,Rondslottet,,no:Rondslottet
26.3872202,108.2025542,2178.0,雷公山,Mount Leigong,zh:雷公山
43.810234,68.65316,2176.0,Бессаз,,
40.8849696,115.3919681,2174.0,大北沟山,,
40.9248066,115.512124,2172.0,大南山,,
48.7023931,-118.4652917,2171.0,Copper Butte,,
5.2272863,101.5739401,2171.0,Gunung Chamah,Mount Chamah,ms:Gunung Chamah
14.0675334,121.4923178,2169.0,Mount Banahaw,,en:Mount Banahaw
43.3952115,22.6775551,2169.0,Миджур / Миџор,Midzhur / Midžor,en:Midžor
44.1558158,-103.9182605,2168.0,Crooks Tower,,
-31.3517,26.5308,2167.7376,Vaalkop,,
44.193672,10.7002815,2165.0,Monte Cimone,,it:Monte Cimone (Appennino)
50.0548266,-126.1003104,2163.0,Victoria Peak,,
27.8604199,117.7836173,2161.0,黄岗山,,zh:黄岗山
50.2286516,111.7357176,2161.0,голец Улурийский,,
5.1426529,101.4809557,2161.0,Gunung Ulu Sepat,,en:List of mountains in Malaysia
26.9324187,57.8184046,2160.0,,,
35.132219,-5.1468478,2159.0,Jebel Lakraa,,
25.203248,8.122848,2158.0,Adrar Afao,,
50.6725058,135.0687291,2157.0,Верхний Болоджок,,
51.3064729,156.8758277,2156.0,Камбальный,,ru:Камбальный
62.1171642,146.1785629,2155.0,Харан,,
38.3233025,28.101929,2154.0,Bozdağ,,
59.4570722,-130.4023934,2150.0,,,
26.1563345,-104.651463,2150.0,,,
35.1180567,25.4972339,2148.0,Σπαθί,Spathi,el:Δίκτη
63.8909941,146.788934,2148.0,Серая,,
44.3274841,-103.8352015,2147.0,Terry Peak,,
66.5469588,-65.4265123,2147.0,Mount Odin,,en:Mount Odin
-31.7999694,26.3073168,2147.0,Toorberg,,
10.0842273,40.7028901,2145.0,Ayalu,,
61.5491242,-132.3188359,2145.0,Ketza Peak,,
59.7278505,-130.8062268,2145.0,,,
46.5527496,99.6575546,2145.0,Бумба хайрхан уул 2145м,,
70.7,-52.9833333,2144.0,,,
40.2581839,113.515318,2144.0,采凉山,Cailiang Shan,
14.6279327,-86.8159546,2143.0,Reserva Biologica Misoco,,
25.866398,110.4127017,2142.0,猫儿山,Kitten Mountain,zh:猫儿山_(桂林市)
58.8601199,-153.53554,2140.0,Mount Douglas,,en:Mount Douglas (Alaska)
34.8577113,57.3671079,2140.0,,,
-33.3420924,22.2620683,2132.0,Tierberg,,
4.2223075,101.4410269,2132.0,Gunung Batu Putih,,ms:Gunung Batu Putih
50.9166113,-119.9406482,2131.0,Mount Tod,,
19.6447637,97.8858774,2131.0,,Loi Lan,en:Loi Lan
27.2510706,63.1628348,2130.0,,,
-33.4048276,22.4668249,2129.9,,,
41.2426217,115.4306136,2128.7,桦皮岭,,
37.8327888,139.660279,2128.0,大日岳,Mt. Dainichi,
42.2423673,-6.7960663,2127.0,Pena Trevinca,Pena Trevinca,gl:Pena Trevinca
62.7170609,148.5352103,2127.0,Морджет,,
47.0201862,-115.8079333,2126.0,South Butte,,
-23.9991849,29.9459792,2126.0,Iron Crown Peak,,
59.2744139,-130.5088112,2125.0,Ash Mountain,,
26.1364346,110.8225127,2123.4,真宝顶,,
17.7301518,101.00738,2120.0,ภูสอยดาว,Phu Soi Dao,en:Phu Soi Dao
44.287806,10.3915752,2120.0,Monte Cusna,,it:Monte Cusna
26.3134483,114.0400148,2120.0,南风面,,
27.2005643,-104.707796,2120.0,Sierra Chupaderos,,
27.0475997,-104.5622335,2120.0,Sierra Barraza,,
40.5982596,117.4810436,2118.0,雾灵山,Wuling Mountain,zh:雾灵山
48.9316761,-111.5336004,2113.0,West Butte,,
-13.607182,14.5090989,2113.0,Tchissua,,
43.956642,17.7166283,2112.0,Nadkrstac,,
-0.7370252,127.5243634,2111.0,Buku Sibela,,
57.1338776,-156.9866649,2111.0,Mount Chiginagak,,
64.0141503,-16.6769602,2110.0,Hvannadalshnúkur,,is:Hvannadalshnúkur
3.8231778,102.0939582,2107.0,Gunung Benom,Mount Benom,ms:Gunung Benom
13.7630361,-86.3986118,2106.0,Mogotón,,
48.8738921,-111.13914,2106.0,Mount Brown,,
-62.9927185,-62.5540515,2105.0,Mount Foster,,en:Mount Foster
55.7866265,130.572909,2105.0,Сыгыннях,,
48.1485978,-109.6507502,2103.0,Baldy Mountain,,
53.1259785,-168.6930872,2103.0,Mount Vsevidof,,en:Mount Vsevidof
11.3892088,122.1620922,2102.0,Mount Madja-as,,
47.12505,25.18558,2100.0,Pietrosul Călimani,,"ro:Vârful Pietrosul Călimanilor, Munții Călimani"
31.252071,-105.4357892,2100.0,Sierra Blanca,,
70.2,-27.6666667,2100.0,,,
-31.6511029,26.7285687,2099.0,Andriesberg,,
30.114833,110.797809,2098.7,壶瓶山,,
64.4575321,132.6426816,2097.0,2097,,
67.9048788,18.5287028,2096.8,Kebnekaise nordtoppen,,
-31.2242,25.6367,2095.8048,,,
48.8970236,138.053772,2090.0,Тордоки-Яни,Tordoki Yani,ru:Тордоки-Яни
26.5452399,60.4061006,2090.0,,,
67.4313772,17.7216264,2089.0,Sarektjåhkkå,,sv:Sarektjåkkå
-31.0699193,25.1333904,2089.0,Oppermanskop,,
-24.4697306,27.5932505,2088.0,,,
48.4368497,-117.5024585,2087.0,Calispell Peak,,
25.9763281,56.2322425,2087.0,Jabal al Ḩarīm - جبل الحريم,Jabal al Harim,
8.8176918,117.6743772,2086.0,Mount Mantalingajan,,
40.6199178,32.850589,2085.0,Emekli Dede Zirvesi,,
25.4111401,109.1792221,2084.0,元宝山,Yuanbao Shan,sv:Yuanbao Shan
6.118611,124.683333,2083.0,Mount Busa,,
-43.6932483,-71.5181415,2081.0,Cerro Central,,
17.202795,98.0796424,2080.0,,Mela Taung,en:Mela Taung
19.3243136,101.2413967,2079.0,ภูเข้,Phu Khe,th:ภูเข้
63.0562438,151.4651632,2078.0,Туоннах,,
-33.1062029,19.1459869,2077.6,Groot-Winterhoekpiek,,
23.5390983,-109.9548271,2077.0,Sierra de la Laguna,,
47.7670618,15.8044994,2076.0,Klosterwappen,,
-20.1347642,-43.4524112,2072.0,Inficionado,,
13.4683484,98.801208,2072.0,,Myinmoletkat Taung,en:Myinmoletkat Taung
5.5039373,35.3063022,2070.0,,,
-32.8218697,19.3915259,2069.6,Bokkeveld Sneeukop,,
25.8875342,114.0085343,2061.3,齐云山,,
48.1602098,24.4999403,2061.0,Говерла,Hoverla,uk:Говерла
-37.1116949,-12.288704,2060.0,Queen Mary's Peak,,en:Queen Mary's Peak
59.431939,-133.8209439,2059.0,Birch Mountain,,
62.8199588,149.4833544,2059.0,Маяк,,
37.2043294,113.6445683,2058.0,阳曲山,,
40.8153446,35.8767779,2055.0,Akdağ,,
63.2969173,151.1091668,2054.0,Эзоп,,
42.7199833,142.6827333,2052.8,幌尻岳,Poroshiri Dake,en:Mount Poroshiri
-22.7565159,-45.8426019,2050.0,Pedra Bonita,,
-44.9426876,-71.9328023,2050.0,Cerro Catedral del Toqui,,
-22.691484,-45.9602876,2050.0,Pedra de São Domingos,,en:Pedra de São Domingos
-44.9033075,-72.030224,2049.0,Cerro El Machi,,
26.0029886,113.684957,2042.1,八面山,,
8.3999954,11.7833284,2042.0,Mount Dimlang,,
-22.8965753,-46.0516014,2042.0,Pico do Selado,,pt:Pico do Selado
-25.2708464,15.7547985,2040.0,,,
-14.4764134,34.2236598,2040.0,,,
35.7649563,-82.2651155,2038.0,Mount Mitchell,,en:Mount Mitchell
39.8525829,141.001092,2038.0,薬師岳,Mt. Yakushi,
39.8501526,141.0020918,2038.0,岩手山,Mt. Iwate,ja:岩手山
42.6152649,117.7956462,2037.0,大光顶子山,,
37.7381894,140.1404111,2035.0,西吾妻山,Mt. Nishi-Azuma,
37.7265446,140.2478987,2035.0,吾妻山,Mount Azuma,
-23.0741882,28.9855769,2035.0,Blouberg,,
15.4810236,120.1213071,2034.0,Mount Tapulao,,
60.3360426,-135.102533,2034.0,Mount Perkins,,
-25.6892,30.4783,2031.7968,,,
19.001667,99.405556,2031.0,ดอยแม่โถ,Doi Mae Tho,en:Doi Mae Tho
58.4559272,-129.6365624,2031.0,Dome Mountain,,
1.143545,-64.9905183,2030.0,,,
44.4760295,-104.4439612,2029.0,Warren Peak,,
10.7436202,-85.154242,2028.0,Volcán Miravalles,,
67.8274439,-150.7829735,2028.0,Boreal Mountain,,
-32.5075073,19.1532141,2026.8,Sneeuberg,,
35.5628637,-83.498379,2024.79,Clingmans Dome,,en:Clingmans Dome
0.2699567,6.54452,2024.0,Pico de São Tomé,,en:Pico_de_São_Tomé
12.4166326,122.56933,2023.0,Mount Guiting-Guiting,,en:Mount_Guiting-Guiting
17.8391069,8.7205757,2022.0,Idoûkâl-n-Taghès,,
10.975788,48.163891,2022.0,Tardaale,,
12.4688048,42.4042099,2021.0,Moussa 'Ali موسى علي,Mousa Ali,
-6.6862717,36.3264476,2020.0,,,
35.7053122,-83.2574827,2019.13,Mount Guyot,,
40.2684574,126.8415344,2019.0,웅어수산,Ungosu Mountain,
55.9014431,131.2983695,2019.0,Голец Ямбуй,,
43.2692547,20.8236633,2017.0,Панчићев врх,Panchichev vrh,
59.9122586,-150.4320261,2015.0,Truuli Peak,,
-44.7966246,-71.3717456,2014.0,Cerro Mineral,,
64.6534508,-17.542643,2014.0,Bárðarbunga,,
9.0966087,125.7052631,2012.0,Mount Hilonghilong,,
70.3,-52.7166667,2010.0,Pautuut,,
25.5138522,111.3263182,2009.7,韭菜岭,,
9.971608,45.020348,2008.0,Gacan Libaax,,
16.1835392,98.5282211,2005.0,,Mulayit Taung,en:Mulayit Taung
36.5012645,5.474273,2004.0,Adrar Babor,,
47.1162986,136.5683953,2003.0,Ко,Ko,ru:Ко (гора)
-18.3988526,-43.3490621,2002.0,Pico do Itambé,,pt:Pico do Itambé
-72.0168594,2.8434697,2000.0,Jutulhogget,,en:Jutulhogget Peak
-73.5329477,169.6993479,2000.0,Hawkes Heights,,en:Hawkes Heights
74.4516667,-24.56,2000.0,Holger Danske Tinde,,
19.3706481,98.3309188,1996.0,ดอยจิกจ้อง,Doi Chikchong,
1.4530396,125.0312101,1995.0,Gunung Klabat,Mount Klabat,
-24.1724303,29.2439727,1995.0,Spanje Peak,,
-33.7540144,19.1881924,1994.7,Dutoitspiek,Du Toit's Peak,en:Du Toits Peak
41.0881341,32.4538589,1993.0,Kel Tepe,,
40.3959974,65.9521832,1993.0,Taxku,Takhku,
40.3218828,-7.6129261,1993.0,Estrela,,
68.6383667,-146.7349434,1989.0,,,
-36.7323741,147.3058263,1986.0,Mount Bogong,,en:Mount Bogong
62.6834934,-133.7108928,1986.0,,,
35.3562196,-120.5206031,1986.0,Salinas Benchmark,,
35.8742961,1.6321269,1985.0,Kef Sidi Amar,,
38.5486934,140.0268363,1984.0,月山,Mt. Gassan,ja:月山
17.0331915,-25.2948552,1979.0,Topo da Coroa,,pt:Topo da Coroa
-25.76,16.5017,1977.8472,,,
24.2043302,35.0058258,1977.0,جبل حماطة,Jebel Wadi Lehama,
19.9897084,-76.835835,1974.0,Pico Turquino,,
40.049583,33.285229,1971.0,İdris Dağı,,
-25.0566973,16.0374821,1971.0,Losberg,,
41.0041209,111.8571891,1970.0,平顶山,Pingding Mountain,
-2.5081384,140.5100593,1970.0,Cyclops,Cyclops Mountain,id:Pegunungan Cycloop
27.7214993,-105.2394976,1970.0,Sierra de Camargo,,
-31.1129168,23.9364328,1966.0,Groot Tafelberg,,
25.5307653,91.849528,1964.0,Shillong,,
-32.127922,22.592162,1962.3,Gert Adriaanskop,,
43.349592,-119.8902412,1961.0,Wagontire Mountain,,
30.5777914,-105.8090675,1960.0,Sierra los Lamentos,,
-3.196135,141.1096859,1960.0,,,ceb:Bewani Mountains
25.2476261,112.0033013,1959.2,畚箕窝,,
-3.2702727,30.4633092,1958.0,Nyarwana,,
-3.238479,30.514259,1958.0,Nyarwana,,
25.6909511,113.2128915,1956.0,狮子口,,
63.8603038,142.953413,1955.0,Курдат,,
14.6936238,25.9229748,1954.0,Jabal Teljo,Jabal Teljo,
34.9366134,32.8649502,1952.0,Όλυμπος,Olympus,en:Mount Olympus (Cyprus)
35.3673243,-82.9904136,1951.0,Richland Balsam,,
9.227102,-11.1156897,1950.0,Loma Mansa,,en:Mount_Bintumani
-61.2767563,-54.1300139,1950.0,Mount Irving,,en:Mount Irving
-6.2874228,36.4941788,1950.0,,,
7.3542258,14.0143678,1950.0,,,
-8.1968568,119.0693179,1949.0,Sangeang Api,,
-8.1958638,119.0697891,1949.0,Sangeang,,
-82.6282378,-53.1191606,1949.0,Dufek Massif,,es:Macizo Augusto Pinochet/Santa Teresita
-32.1591737,22.3663025,1948.0,Tafelberg,,
33.3617536,126.5291977,1947.0,한라산,Hallasan,en:Hallasan
43.5573646,-120.0744166,1946.0,Glass Butte,,
20.0,8.5833333,1944.0,Mont Gréboun,,
64.6366833,-16.62,1944.0,Skarphéðinstindur,,
-19.7104805,17.8212324,1940.7,,,
-24.1450599,47.0347774,1940.0,,,
26.5624613,59.3444791,1940.0,,,
30.3361156,130.5042064,1936.0,宮之浦岳,Mt. Miyanoura,
25.5594206,110.9617195,1936.0,宝盖山,,
0.4889161,123.6741902,1935.0,Huidu Matabulawa,,
1.7464857,-61.7924167,1935.0,Serra da Mocidade,,
21.9036667,24.9761005,1934.0,جبل العوينات,Gebel el Uwaynat,ar:جبل العوينات
27.1757044,110.3055621,1934.0,苏宝顶,Subao Ding,
60.607415,7.7825486,1933.0,Folarskardnuten,,
59.4372202,-132.4862767,1932.0,Hayes Peak,,
22.6152049,105.8633398,1931.0,Phja Oắc,,
13.3909217,75.7214034,1930.0,Mullayyanagiri,,
61.20957,139.9342286,1930.0,гора Дёл,,
-20.678622,17.0591354,1930.0,Small Waterberg,,
27.8933443,119.186683,1929.0,黄茅尖,Huangmaojian Peak,zh:黄茅尖
39.2832668,16.451941,1928.0,Monte Botte Donato,,it:Monte Botte Donato
20.820556,103.447222,1925.0,Phou Samsao,Phou Samsao,
59.0413494,-132.503872,1923.0,,,
9.1891889,77.2458359,1922.0,Devarmalai,,
-32.3532279,21.0910057,1922.0,Bontberg,,
83.3333333,-35.7833333,1920.0,,,
63.0513524,-42.1503823,1920.0,Ringhorne,,
26.1110137,58.4229973,1920.0,,,
36.6759468,-4.9962227,1919.0,Torrecilla,,
40.9608616,113.9748277,1919.0,卧龙峰,,
27.4552029,114.173305,1918.3,金顶,Golden Peak,
35.3369552,127.7305827,1918.0,천왕봉,Cheonwangbong,
44.2704946,-71.3033045,1917.0,Mount Washington,,en:Mount Washington
39.5583664,141.4890221,1917.0,早池峰山,Mt. Hayachine,ja:早池峰山
36.1045626,-82.1223458,1916.0,Roan High Knob,,
66.0142463,14.3385279,1916.0,Oksskolten,,
-35.65932,148.79055,1913.0,Bimberi Peak,,
64.2297843,-136.481384,1912.0,,,
-26.5117,28.2292,1911.7056,,,
31.0657082,65.7888507,1910.0,تنگی غر,Tangai Ghar,
40.0189157,126.3337224,1909.0,비로봉,Piro Peak,
-32.2850358,21.5728259,1908.0,Tafelberg,,
-32.1407933,21.765538,1907.3,Klipkraal se Berg,,
67.1469905,16.3776464,1907.0,Suliskongen,,
46.9526726,25.9467378,1907.0,Ocolașu Mare,,
-7.7507409,35.6259736,1905.0,Unnamed,,
23.9753981,110.0991517,1905.0,圣堂山,Mount Shengtang,
9.2445975,123.1777331,1903.0,Mount Cuernos de Negros (Talinis),,
61.5094581,155.2804703,1903.0,Утёсный,,
47.4360869,136.9075902,1903.0,Дурхэ,,
24.9278083,112.9909097,1902.0,石坑崆,Shikengkong,zh:石坑崆
-2.7106408,115.6259293,1901.0,Gunung Halau-halau,Mount Halau-halau,id:Gunung Halau-halau
15.4808177,121.4049729,1901.0,Mount Mingan,,
40.9984602,114.3593992,1901.0,大背山,,
40.9848348,35.3075603,1900.0,Tavşan Dağı,,
35.7044641,5.5327956,1900.0,Tichrirt,Tichrirt,
27.2189923,41.2285145,1900.0,جبل الشذبة,,
73.9383333,-23.295,1900.0,Favre Bjerg,,
29.6776529,109.719591,1898.4,斗篷山,Doupeng Shan,
42.8269572,140.8067401,1898.0,羊蹄山,Mount Yotei,ja:羊蹄山
65.0349868,60.1141076,1895.0,Народная,Mount Narodnaya,ru:Народная (гора)
-9.105917,31.4968805,1894.0,Chonya,,
-13.3454244,29.6115446,1893.0,Mount Mumpu,,en:Mount Mumpu
13.1255691,75.2748196,1892.0,Kudremukha,,
57.5326492,131.8161773,1890.9,Конус,,
35.7274323,5.3333975,1890.0,Djebel Boutaleb,,
-24.6547843,46.704827,1890.0,,,
-20.4926154,16.3114023,1887.0,Klein Paresis,,
67.8161942,178.2947689,1887.0,Исходная,,
45.5282418,2.8140109,1885.0,Puy de Sancy,,en:Puy de Sancy
67.4408407,-149.7191299,1884.0,Poss Mountain,,
-25.885,31.0425,1883.9688,,,
59.8542397,8.6491047,1883.0,Gaustatoppen,,en:Gaustatoppen
64.4761763,-136.3349985,1881.0,,,
39.6734549,54.5437305,1880.0,Uly Balkan Gerşi,Uly Balkan Gershi,
3.7173555,38.0140021,1880.0,,,
71.2033333,-28.15,1880.0,Buddha,,
-15.36304,166.75612,1879.0,Mount Tabwemasana,,
-24.3537133,30.4369449,1879.0,Leboyana,,
53.6378393,108.8092974,1877.0,,,
-25.2527438,-48.8087788,1877.0,Pico Paraná,,en:Pico Paraná
13.2810203,41.6591534,1875.0,Mallahle,,
33.6272484,1.0650478,1872.0,Djebel Boudarga,,
54.2829774,88.4770855,1872.0,Большой Каным,,
24.3321014,9.7939896,1870.0,,,
40.9114669,35.0692544,1868.0,İnegöl Dağı,,tr:İnegöl Dağı
8.6159957,77.2458159,1868.0,Agasthyamala,,en:Agastya Mala
18.8994066,109.704808,1867.0,五指山二峰,Wuzhi Shan II,
39.8026699,32.9883156,1866.0,Elma Dağı,,
42.4111519,104.2757249,1866.0,,,
30.1271128,118.1652327,1864.8,莲花峰,Lotus Peak,
-18.4050106,34.1058996,1863.0,Gogogo,,en:Mount Gorongosa
1.4793864,99.2035346,1862.0,Dolok Lubukraya,Mount Lubukraya,
32.7588842,-16.9427598,1862.0,Pico Ruivo,,pt:Pico Ruivo
-27.8875,23.5608,1861.7184,,,
5.4286206,100.8662743,1860.0,Gunung Bintang,,
-41.034806,172.603003,1859.0,Mount Snowdon,,
-25.8608,27.5308,1858.9752,,,
26.7571208,116.9300223,1858.0,白石顶,Baishi Ding,
32.149568,-115.9847062,1858.0,Cerro la Campana,,
-13.6186911,-172.4868743,1857.8,Mauga Silisili,,en:Silisili
-26.1942,16.5725,1856.8416,,,
52.964208,89.0499562,1856.3,Большая Кольтайга,,ru:Большая Кольтайга
25.6826658,118.1860729,1856.0,戴云山,,
45.0588701,2.7613466,1855.0,Plomb du Cantal,,fr:Plomb du Cantal
45.088206,2.7171218,1855.0,Monts du Cantal,,fr:Monts du Cantal
43.6951599,134.1996878,1854.0,Гора Облачная,,ru:Облачная (гора)
-49.5915665,69.49385,1850.0,Mont Ross,,fr:Mont Ross
74.9766667,-23.025,1850.0,Formanden,,
61.0353197,149.8965006,1850.0,Айман,,
46.4408423,22.6888945,1849.0,Cucurbăta Mare,,"ro:Vârful Curcubăta Mare, Munții Bihorului"
1.8660236,116.1768957,1847.0,Kong Kemul,Mount Kemul,id:Gunung Kemul
-6.3024386,-76.4590386,1847.0,,,
-26.67,28.7217,1846.8,Vancollerskop,,
-63.9694579,-59.8149164,1845.0,P.,,
-26.4933,28.5383,1845.0,Bakenkop,,
-32.4227151,20.5829833,1844.1,Swaarweerberg,,
24.6999533,111.5889718,1844.0,天堂顶,Tiantang Peak,
20.6267213,102.1010801,1841.0,Phou Houaynamkat,,
25.3755153,7.2290253,1840.0,,,
27.4683696,-112.5888116,1840.0,Tres Virgenes Volcanic Complex,,en:Tres Vírgenes
-26.6558,28.5167,1839.8,Vaalkop,,
-25.3141071,16.6559361,1839.0,,,
-26.1133,27.7658,1837.9,,,
46.7591904,22.7939058,1836.0,Vlădeasa,,
8.493846,99.7375377,1835.0,เขาหลวง,,
-27.8283,22.6875,1834.896,,,
-26.1633,31.0492,1834.896,,,
69.4692053,19.8787285,1834.0,Jiehkkevárri,,
9.976677,43.2666,1834.0,Buur Raariile,,
4.3726751,37.0465711,1834.0,Afurr,,
39.4313125,30.3864531,1833.0,Türkmendağı,,
39.9878643,9.3246033,1833.0,Punta La Marmora - Perda Crapias,,
64.79751,-15.56155,1833.0,Snæfell,,
-83.6861853,-87.6069633,1830.0,Pagano Nunatak,,en:Pagano Nunatak
9.9231364,9.0594414,1829.0,Shere Hills,,
41.9142379,116.8285167,1829.0,石桌子山,,
54.3524613,93.9204809,1828.0,гора Москва,,
60.4515568,151.6233702,1828.0,Нух,,
62.2250757,155.4397549,1828.0,Невская,,ru:Невская (гора)
